xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,xCoordPress6,yCoordPress6,xCoordRelease6,yCoordRelease6,pressPressure6,releasePressure6,holdTime6,HPP6,offSet6,xCoordPress7,yCoordPress7,xCoordRelease7,yCoordRelease7,pressPressure7,releasePressure7,holdTime7,HPP7,offSet7,xCoordPress8,yCoordPress8,xCoordRelease8,yCoordRelease8,pressPressure8,releasePressure8,holdTime8,HPP8,offSet8,xCoordPress9,yCoordPress9,xCoordRelease9,yCoordRelease9,pressPressure9,releasePressure9,holdTime9,HPP9,offSet9,xCoordPress10,yCoordPress10,xCoordRelease10,yCoordRelease10,pressPressure10,releasePressure10,holdTime10,HPP10,offSet10,xCoordPress11,yCoordPress11,xCoordRelease11,yCoordRelease11,pressPressure11,releasePressure11,holdTime11,HPP11,offSet11,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4,PPTime5,UDTime5,PPTime6,UDTime6,PPTime7,UDTime7,PPTime8,UDTime8,PPTime9,UDTime9,PPTime10,UDTime10,state
24.0,83.0,24.0,83.0,0.168627455830574,0.168627455830574,0.099,0.016694118127226827,30.004166377354995,47.0,101.0,45.24267578125,108.5439453125,0.176470592617989,0.0980392247438431,0.067,0.011823529705405265,27.476859626107128,25.0,80.0,25.0,80.0,0.160784319043159,0.160784319043159,0.074,0.011898039609193766,29.107559155655768,80.0,130.0,80.84698486328129,144.4697265625,0.176470592617989,0.133333340287209,0.1,0.0176470592617989,67.53523233453981,36.0,102.0,36.98486328125,98.060546875,0.168627455830574,0.10196079313755,0.084,0.014164706289768217,23.05743907303729,62.0,160.0,62.0,162.0,0.176470592617989,0.172549024224281,0.083,0.014647059187293088,79.90150186323159,48.0,159.0,48.0,159.0,0.152941182255745,0.152941182255745,0.066,0.010094118028879169,76.73493337457198,61.0,86.0,61.0,86.0,0.15686275064945202,0.15686275064945202,0.067,0.010509804293513286,7.826237921249264,53.0,111.0,53.0,111.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,28.5175384631984,31.0,137.0,31.0,137.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,59.154458834478405,39.0,132.0,39.0,132.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,51.7228189487,71.0,130.0,71.0,130.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,50.450470760935424,0.174,0.075,0.226,0.159,0.242,0.168,0.233,0.133,0.226,0.142,0.225,0.142,0.125,0.059,0.459,0.392,0.284,0.217,0.175,0.092,0.301,0.234,2
50.0,101.0,50.0,101.0,0.168627455830574,0.168627455830574,0.084,0.014164706289768217,18.9274932307477,20.0,142.0,20.0,142.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,68.52919086053767,40.0,95.0,40.0,95.0,0.168627455830574,0.168627455830574,0.075,0.01264705918729305,18.76832437912346,79.0,139.0,76.0,165.0,0.180392161011696,0.12941177189350098,0.091,0.016415686652064335,85.38296082943013,24.0,89.0,25.964111328125,84.089599609375,0.176470592617989,0.172549024224281,0.091,0.016058823928236998,28.080916661318128,74.0,147.0,73.0,153.0,0.180392161011696,0.125490203499794,0.066,0.011905882626771936,73.01540933255117,32.0,136.0,32.0,136.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,57.846780377130756,60.0,80.0,60.0,80.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,6.5,51.0,119.0,51.0,119.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,36.62308015445998,30.0,141.0,30.0,141.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,63.23171672507397,25.0,148.0,25.0,148.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,71.63274390947201,85.0,146.0,85.0,146.0,0.18823531270027202,0.18823531270027202,0.092,0.017317648768425026,70.66293229126569,0.25,0.166,0.225,0.175,0.251,0.176,0.217,0.126,0.234,0.143,0.191,0.125,0.226,0.151,0.384,0.284,0.284,0.218,0.183,0.1,0.142,0.084,2
61.0,89.0,61.0,89.0,0.176470592617989,0.176470592617989,0.093,0.016411765113472976,9.5524865872714,42.0,103.0,42.0,103.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,23.753947040439407,32.0,112.0,32.0,112.0,0.164705887436867,0.164705887436867,0.1,0.0164705887436867,36.800135869314396,75.0,130.0,75.0,134.920654296875,0.180392161011696,0.164705887436867,0.092,0.01659607881307603,56.47056752780584,54.0,70.0,56.953857421875,63.107666015625,0.172549024224281,0.113725498318672,0.091,0.01570196120440957,19.61601108865693,70.0,144.0,70.97998046875,147.919921875,0.176470592617989,0.172549024224281,0.083,0.014647059187293088,67.58761657915032,47.0,145.0,47.0,145.0,0.152941182255745,0.152941182255745,0.074,0.011317647486925129,62.890778338322384,57.0,93.0,57.0,93.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,10.920164833920778,67.0,106.0,67.0,106.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,26.85609800399157,35.0,115.0,35.0,115.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,37.646380968162134,24.0,108.0,24.0,108.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,39.37321424522006,43.0,112.0,43.0,112.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,31.48412298286233,0.307,0.214,0.275,0.217,0.317,0.217,0.234,0.142,0.225,0.134,0.209,0.126,0.142,0.068,0.475,0.367,0.326,0.226,0.45,0.376,0.234,0.134,2
85.0,82.0,85.0,82.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,31.00403199585499,26.0,98.0,26.0,101.0,0.172549024224281,0.121568635106087,0.067,0.011560784623026827,33.55964838909967,35.0,76.0,35.0,76.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,20.081085628023203,75.0,141.0,75.0,141.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,62.15504806530198,35.0,129.0,36.9617919921875,124.095581054688,0.172549024224281,0.14509804546833,0.092,0.015874510228633853,44.94989316332804,59.0,150.0,60.0,154.0,0.180392161011696,0.12941177189350098,0.099,0.017858823940157906,71.75130660831202,61.0,119.0,61.0,119.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,37.16517186829626,42.0,67.0,42.0,67.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,19.60229578391266,61.0,112.0,61.0,112.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,30.319135871591065,30.0,120.0,30.0,120.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,44.52246623896749,7.0,133.0,7.0,133.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,68.98731767506257,71.0,107.0,71.0,107.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,29.82029510249689,0.324,0.233,0.284,0.217,0.743,0.643,0.525,0.451,0.268,0.176,0.233,0.134,0.15,0.058,0.326,0.234,0.325,0.242,0.217,0.125,0.176,0.126,2
59.0,105.0,59.0,105.0,0.172549024224281,0.172549024224281,0.116,0.020015686810016597,23.04886114323222,32.0,124.0,32.0,124.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,46.97073557013984,40.0,82.0,40.0,82.0,0.164705887436867,0.164705887436867,0.083,0.013670588657259963,14.0089257261219,72.0,126.0,72.0,129.0,0.176470592617989,0.14117647707462302,0.084,0.014823529779911077,49.86231041578399,46.0,68.0,46.0,68.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,16.560495161679196,65.0,155.0,65.0,157.0,0.176470592617989,0.0901960805058479,0.075,0.013235294446349175,75.3077021293307,50.0,124.0,50.0,124.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,41.692325432865935,47.0,103.0,47.0,103.0,0.172549024224281,0.172549024224281,0.1,0.017254902422428102,21.66217902243447,53.0,124.0,53.0,124.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,41.512046444375635,32.0,122.0,32.0,122.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,45.2133829745132,9.0,140.0,9.0,140.0,0.172549024224281,0.172549024224281,0.024,0.004141176581382744,73.01540933255117,76.0,120.0,76.0,120.0,0.176470592617989,0.176470592617989,0.033,0.005823529556393638,43.477005416656745,0.259,0.143,0.267,0.201,0.258,0.175,0.242,0.158,0.217,0.142,0.192,0.117,0.142,0.05,0.326,0.226,0.275,0.217,0.234,0.143,0.167,0.143,2
60.0,108.0,60.0,108.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,26.196373794859472,41.0,123.0,41.0,123.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,42.53527947480773,40.0,102.0,40.0,102.0,0.152941182255745,0.152941182255745,0.075,0.011470588669180874,24.005207768315607,72.0,134.0,74.0,157.0,0.180392161011696,0.176470592617989,0.092,0.01659607881307603,77.13786359499464,39.0,64.0,39.0,64.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,23.817010727629107,79.0,145.0,79.0,145.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,67.3145600891813,44.0,108.0,44.0,108.0,0.164705887436867,0.164705887436867,0.083,0.013670588657259963,27.390691849604675,40.0,105.0,40.0,105.0,0.168627455830574,0.168627455830574,0.091,0.015345098480582233,26.5,107.0,115.0,107.0,115.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,62.17113478134367,10.0,104.0,10.0,104.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,48.971930735881756,1.0,121.0,1.0,121.0,0.180392161011696,0.180392161011696,0.086,0.015513725847005855,65.50763314301624,103.0,124.0,103.0,124.0,0.18823531270027202,0.18823531270027202,0.075,0.014117648452520401,64.21253771655502,0.25,0.159,0.259,0.168,0.25,0.175,0.209,0.117,0.225,0.142,0.192,0.117,0.117,0.034,0.334,0.243,0.275,0.2,0.442,0.367,0.209,0.123,2
62.0,115.0,62.0,115.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,33.47013594235912,37.0,116.0,37.0,116.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,37.566607512523674,24.0,107.0,24.0,107.0,0.15686275064945202,0.15686275064945202,0.091,0.014274510309100133,38.73306081372863,74.0,129.0,74.0,129.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,50.61867244406949,46.0,67.0,46.0,67.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,17.44276354251241,83.0,122.0,83.0,122.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,49.002550954006466,30.0,146.0,30.0,146.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,67.88409239284267,61.0,81.0,61.0,81.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,7.158910531638177,85.0,127.0,85.0,127.0,0.18431372940540303,0.18431372940540303,0.092,0.01695686310529708,54.23329235810785,19.0,107.0,19.0,107.0,0.180392161011696,0.180392161011696,0.092,0.01659607881307603,42.72294465506796,0.0,124.0,0.0,124.0,0.180392161011696,0.180392161011696,0.074,0.013349019914865503,68.10469880999402,75.0,98.0,75.0,98.0,0.18823531270027202,0.18823531270027202,0.058,0.010917648136615778,26.100766272276374,0.25,0.142,0.259,0.167,0.309,0.218,0.225,0.15,0.217,0.142,0.217,0.134,0.159,0.093,0.3,0.234,0.267,0.175,0.201,0.109,0.192,0.118,2
44.0,98.0,44.0,98.0,0.176470592617989,0.176470592617989,0.109,0.019235294595360802,18.445866745696716,30.0,111.0,30.0,111.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,37.259227045122664,23.0,99.0,23.0,99.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,35.11765937530575,51.0,107.0,51.0,107.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,24.682990094394967,47.0,86.0,47.0,86.0,0.172549024224281,0.172549024224281,0.074,0.012768627792596793,7.826237921249264,54.0,123.0,54.0,123.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,40.5,22.0,137.0,22.0,137.0,0.15686275064945202,0.15686275064945202,0.083,0.013019608303904518,63.20007911387453,61.0,95.0,61.0,95.0,0.14117647707462302,0.14117647707462302,0.066,0.00931764748692512,14.326548781894402,81.0,107.0,81.0,107.0,0.172549024224281,0.172549024224281,0.099,0.01708235339820382,36.45888094826828,17.0,104.0,17.0,104.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,42.79310692155922,23.0,113.0,23.0,113.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,43.48850422812907,72.0,96.0,72.0,96.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,22.5,0.301,0.192,0.751,0.668,0.367,0.284,0.702,0.644,0.342,0.268,0.292,0.243,0.242,0.159,0.618,0.552,0.392,0.293,0.192,0.101,0.342,0.259,2
55.0,111.0,55.0,111.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,28.5175384631984,39.0,106.0,39.0,106.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,27.879203718901298,28.0,97.0,28.0,97.0,0.172549024224281,0.172549024224281,0.091,0.01570196120440957,29.769951293208393,71.0,124.0,71.0,124.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,44.84696199298231,22.0,92.0,22.0,92.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,33.380383460949034,55.0,131.0,55.0,131.0,0.180392161011696,0.180392161011696,0.067,0.012086274787783633,48.51030818290067,38.0,127.0,38.0,127.0,0.172549024224281,0.172549024224281,0.074,0.012768627792596793,47.28900506460249,60.0,90.0,60.0,90.0,0.160784319043159,0.160784319043159,0.091,0.01463137303292747,9.604686356149273,75.0,113.0,75.0,113.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,37.030392922571046,28.0,126.0,28.0,126.0,0.176470592617989,0.176470592617989,0.091,0.016058823928236998,50.67790445549224,10.0,127.0,10.0,127.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,62.57994886543133,82.0,141.0,82.0,141.0,0.176470592617989,0.176470592617989,0.074,0.013058823853731185,64.85560885536424,0.292,0.201,0.668,0.601,0.3,0.209,0.251,0.176,0.275,0.192,0.251,0.184,0.175,0.101,0.367,0.276,0.351,0.251,0.2,0.109,0.259,0.193,2
59.0,116.0,59.0,116.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,33.8710791088799,52.0,104.0,51.0,106.0,0.176470592617989,0.172549024224281,0.091,0.016058823928236998,23.69071548096427,36.0,98.0,36.0,98.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,23.753947040439407,69.0,127.0,69.0,127.0,0.180392161011696,0.180392161011696,0.075,0.0135294120758772,46.960089437734254,31.0,65.0,31.0,65.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,28.90069203323685,87.0,141.0,87.0,141.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,67.16583953171434,54.0,142.0,54.0,142.0,0.152941182255745,0.152941182255745,0.075,0.011470588669180874,59.5,53.0,87.0,53.0,87.0,0.15686275064945202,0.15686275064945202,0.083,0.013019608303904518,4.6097722286464435,60.0,134.0,60.0,134.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,51.848336521049546,37.0,119.0,37.0,119.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,40.26474885057648,23.0,132.0,23.0,132.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,58.40590723548432,74.0,134.0,74.0,134.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,55.24717187331855,0.275,0.2,0.275,0.184,0.309,0.217,0.251,0.176,0.233,0.167,0.234,0.151,0.2,0.125,0.368,0.285,0.283,0.217,0.201,0.118,0.217,0.134,2
69.0,89.0,69.0,89.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,16.347782724271816,61.0,73.0,61.0,73.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,11.800423721205947,74.0,52.0,59.0,56.0,0.168627455830574,0.11764706671237898,0.1,0.016862745583057403,26.9675731203236,83.0,108.0,83.0,108.0,0.172549024224281,0.172549024224281,0.083,0.014321569010615324,38.616706229299254,73.0,62.0,73.0,62.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,27.95084971874737,84.0,102.0,84.0,106.0,0.172549024224281,0.152941182255745,0.058,0.010007843405008298,38.108398024582456,71.0,92.0,71.0,92.0,0.172549024224281,0.172549024224281,0.041,0.007074509993195521,19.474342094150447,43.0,94.0,43.0,94.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,15.913830462839549,67.0,89.0,67.0,89.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,14.534441853748634,45.0,96.0,45.0,96.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,16.224980739587952,54.0,111.0,54.0,111.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,28.5,92.0,76.0,92.0,76.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,38.55191305240247,1.051,1.01,0.325,0.259,0.367,0.267,0.301,0.218,0.267,0.218,0.192,0.134,0.451,0.41,0.801,0.743,0.593,0.544,0.175,0.109,0.325,0.284,3
36.0,78.0,36.0,78.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,18.553975315279473,59.0,93.0,59.0,93.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,11.629703349613008,65.0,78.0,65.0,78.0,0.176470592617989,0.176470592617989,0.075,0.013235294446349175,11.884864324004713,105.0,106.0,105.0,106.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,56.15380663855301,82.0,80.0,82.0,80.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,28.111385593741193,96.0,93.0,96.0,96.0,0.176470592617989,0.125490203499794,0.058,0.010235294371843362,44.11632350955823,70.0,106.0,70.0,106.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,28.429737951659,60.0,74.0,60.0,74.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,10.404326023342406,76.0,79.0,76.0,79.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,22.276669409945463,53.0,96.0,53.0,96.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,13.536986370680884,25.0,101.0,25.0,101.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,34.39840112563373,82.0,81.0,82.0,81.0,0.176470592617989,0.176470592617989,0.057,0.010058823779225373,28.040149785619906,0.442,0.392,0.334,0.259,0.317,0.242,0.293,0.226,0.3,0.234,0.176,0.118,0.35,0.284,0.317,0.251,0.417,0.375,0.15,0.075,0.335,0.285,3
91.0,111.0,91.0,111.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,46.703854230673514,58.0,78.0,57.0,85.6649169921875,0.176470592617989,0.10196079313755,0.091,0.016058823928236998,4.36081409457422,53.0,113.0,53.0,113.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,30.516389039334257,94.0,85.0,94.0,85.0,0.172549024224281,0.172549024224281,0.071,0.01225098071992395,40.078048854703496,42.0,80.0,42.0,80.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,12.257650672131263,49.0,112.0,49.0,114.92626953125,0.176470592617989,0.125490203499794,0.066,0.011647059112787276,32.809494901830966,46.0,129.0,46.0,129.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,47.18315377335432,67.0,68.0,67.0,68.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,19.474342094150447,58.0,69.0,58.0,69.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,14.080127840328723,70.0,108.0,70.0,108.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,30.103986446980738,13.0,107.0,13.0,107.0,0.176470592617989,0.176470592617989,0.032,0.005647058963775649,47.762432936357,79.0,77.0,79.0,77.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,25.59785147234041,0.676,0.627,0.342,0.251,0.467,0.401,0.234,0.163,0.217,0.159,0.184,0.118,0.317,0.268,0.317,0.268,0.4,0.351,0.176,0.109,0.334,0.302,3
77.0,87.0,77.0,87.0,0.176470592617989,0.176470592617989,0.066,0.011647059112787276,23.43608329051593,56.0,76.0,59.7418823242187,86.2255859375,0.172549024224281,0.10196079313755,0.075,0.012941176816821075,6.844647777853357,68.0,102.0,68.0,102.0,0.172549024224281,0.172549024224281,0.074,0.012768627792596793,24.005207768315607,105.0,132.0,105.0,134.958984375,0.176470592617989,0.109803929924965,0.075,0.013235294446349175,73.1638233121841,67.0,94.0,67.9859619140625,91.0421142578125,0.176470592617989,0.105882361531258,0.067,0.011823529705405265,16.388253313124324,87.0,101.0,87.0,107.0,0.176470592617989,0.11764706671237898,0.066,0.011647059112787276,41.100486615124154,62.0,132.0,62.0,132.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,50.1422975141746,84.0,94.0,84.0,94.0,0.176470592617989,0.176470592617989,0.057,0.010058823779225373,32.12864765283469,88.0,68.0,88.0,68.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,36.96281915655244,67.0,86.0,67.0,86.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,13.46291201783626,65.0,126.0,65.0,126.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,44.86925450684466,94.0,81.0,94.0,81.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,40.02811511925087,0.459,0.393,0.251,0.176,0.25,0.176,0.225,0.15,0.226,0.159,0.183,0.117,0.368,0.318,0.283,0.226,0.526,0.476,0.15,0.092,0.376,0.334,3
72.0,107.0,72.0,107.0,0.180392161011696,0.180392161011696,0.05,0.0090196080505848,30.401480227120523,69.0,88.0,69.0,88.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,15.976545308670458,58.0,79.0,58.0,79.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,5.315072906367325,55.0,90.0,55.0,90.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,7.566372975210778,71.0,75.0,71.0,75.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,18.580904176062045,77.0,135.0,77.0,135.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,57.31710041514661,54.0,118.0,54.0,118.0,0.172549024224281,0.172549024224281,0.049,0.00845490218698977,35.5,71.0,132.0,71.0,132.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,52.33784481615574,82.0,81.0,82.0,81.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,28.040149785619906,72.0,80.0,72.0,80.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,18.172781845386247,38.0,99.0,38.0,99.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,22.983689869122408,100.0,108.0,100.0,108.0,0.180392161011696,0.180392161011696,0.049,0.008839215889573104,52.59515186782903,0.901,0.851,0.802,0.735,0.325,0.259,0.292,0.225,0.301,0.226,0.209,0.143,0.375,0.326,0.317,0.275,0.468,0.426,0.167,0.109,0.351,0.31,3
73.0,80.0,73.0,80.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,19.1637678967368,44.0,99.0,44.0,99.0,0.172549024224281,0.172549024224281,0.066,0.011388235598802548,19.29378138157474,61.0,92.0,61.0,92.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,11.800423721205947,97.0,85.0,95.0450439453125,88.909912109375,0.176470592617989,0.105882361531258,0.057,0.010058823779225373,41.54253971199338,64.0,122.0,64.0,122.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,40.74616546375867,59.0,116.0,59.0,116.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,33.8710791088799,60.0,105.0,60.0,105.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,23.286262044390035,104.0,90.0,104.0,90.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,50.55937104039171,76.0,74.0,76.0,74.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,23.58495283014151,57.0,88.0,57.0,88.0,0.176470592617989,0.176470592617989,0.058,0.010235294371843362,6.264982043070834,44.0,106.0,44.0,106.0,0.176470592617989,0.176470592617989,0.042,0.0074117648899555385,25.53918557824427,75.0,108.0,75.0,108.0,0.180392161011696,0.180392161011696,0.041,0.007396078601479537,33.03407331831786,0.81,0.76,0.342,0.276,0.293,0.218,0.3,0.243,0.25,0.192,0.217,0.159,0.384,0.326,0.301,0.259,0.459,0.41,0.15,0.092,0.368,0.326,3
51.0,106.0,51.0,106.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,23.69071548096427,46.0,88.0,45.0,91.0,0.176470592617989,0.172549024224281,0.058,0.010235294371843362,12.379418403139947,66.0,83.0,66.0,83.0,0.172549024224281,0.172549024224281,0.074,0.012768627792596793,12.010412149464313,77.0,95.0,77.0,95.0,0.172549024224281,0.172549024224281,0.075,0.012941176816821075,26.177280225416848,75.0,85.0,75.0,85.0,0.176470592617989,0.176470592617989,0.067,0.011823529705405265,21.1482859825566,71.0,100.0,71.0,100.0,0.172549024224281,0.172549024224281,0.057,0.009835294380784019,24.397745797511703,62.0,128.0,62.0,128.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,46.19794367718113,82.0,89.0,82.0,89.0,0.176470592617989,0.176470592617989,0.05,0.00882352963089945,28.74456470360962,98.0,68.0,98.0,68.0,0.176470592617989,0.176470592617989,0.049,0.008647059038281462,46.32763753959401,61.0,101.0,61.0,101.0,0.172549024224281,0.172549024224281,0.058,0.010007843405008298,19.78004044485248,57.0,110.0,57.0,110.0,0.172549024224281,0.172549024224281,0.059,0.010180392429232578,27.663152387246107,69.0,96.0,69.0,96.0,0.176470592617989,0.176470592617989,0.041,0.007235294297337549,20.180436070610565,0.626,0.576,0.318,0.26,0.376,0.302,0.367,0.292,0.335,0.268,0.275,0.218,0.434,0.376,0.359,0.309,0.526,0.477,0.166,0.108,0.485,0.426,3
