xCoordPress0,yCoordPress0,xCoordRelease0,yCoordRelease0,pressPressure0,releasePressure0,holdTime0,HPP0,offSet0,xCoordPress1,yCoordPress1,xCoordRelease1,yCoordRelease1,pressPressure1,releasePressure1,holdTime1,HPP1,offSet1,xCoordPress2,yCoordPress2,xCoordRelease2,yCoordRelease2,pressPressure2,releasePressure2,holdTime2,HPP2,offSet2,xCoordPress3,yCoordPress3,xCoordRelease3,yCoordRelease3,pressPressure3,releasePressure3,holdTime3,HPP3,offSet3,xCoordPress4,yCoordPress4,xCoordRelease4,yCoordRelease4,pressPressure4,releasePressure4,holdTime4,HPP4,offSet4,xCoordPress5,yCoordPress5,xCoordRelease5,yCoordRelease5,pressPressure5,releasePressure5,holdTime5,HPP5,offSet5,PPTime0,UDTime0,PPTime1,UDTime1,PPTime2,UDTime2,PPTime3,UDTime3,PPTime4,UDTime4
72.0,84.0,73.0,79.0,0.176470592617989,0.109803929924965,0.124,0.021882353484630634,19.319679086361656,75.0,132.0,75.0,132.0,0.180392161011696,0.180392161011696,0.125,0.022549020126462,53.77034498680476,51.0,94.0,51.0,94.0,0.172549024224281,0.172549024224281,0.109,0.01880784364044663,11.884864324004713,60.0,99.0,60.0,99.0,0.172549024224281,0.172549024224281,0.116,0.020015686810016597,17.55704986607944,88.0,134.0,88.0,134.0,0.176470592617989,0.176470592617989,0.109,0.019235294595360802,61.71102008555684,63.0,134.0,63.0,134.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,52.28049349422785,0.249,0.125,0.325,0.2,0.376,0.267,0.291,0.175,0.284,0.175
53.0,112.0,53.0,112.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,29.516944286290883,78.0,108.0,78.0,108.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,35.01785258978626,30.0,128.0,30.0,128.0,0.164705887436867,0.164705887436867,0.141,0.023223530128598246,51.44171459039833,45.0,110.0,45.0,110.0,0.172549024224281,0.172549024224281,0.15,0.02588235363364215,28.935272592460574,47.0,112.0,47.0,112.0,0.180392161011696,0.180392161011696,0.133,0.02399215741455557,30.319135871591065,56.0,87.0,56.0,87.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,4.924428900898052,0.301,0.209,0.3,0.217,0.658,0.517,0.309,0.159,0.383,0.25
47.0,90.0,47.0,90.0,0.176470592617989,0.176470592617989,0.092,0.01623529452085499,10.259142264341596,101.0,90.0,101.0,90.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,47.59464255564905,46.0,112.0,46.0,112.0,0.172549024224281,0.172549024224281,0.134,0.023121569246053655,30.56550343115585,63.0,115.0,63.0,115.0,0.172549024224281,0.172549024224281,0.141,0.02432941241562362,33.7231374578345,55.0,110.0,55.0,110.0,0.176470592617989,0.176470592617989,0.15,0.02647058889269835,27.518175811634027,79.0,73.0,79.0,73.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,26.744158240632665,0.275,0.183,0.3,0.2,0.451,0.317,0.35,0.209,0.375,0.225
49.0,79.0,49.0,79.0,0.172549024224281,0.172549024224281,0.117,0.02018823583424088,6.103277807866851,82.0,103.0,82.0,103.0,0.180392161011696,0.180392161011696,0.116,0.020925490677356738,34.70230539892127,59.0,104.0,59.0,104.0,0.176470592617989,0.176470592617989,0.133,0.02347058881819254,22.073740054644116,68.0,116.0,68.0,116.0,0.172549024224281,0.172549024224281,0.175,0.030196079239249173,36.30771267926417,61.0,122.0,61.0,122.0,0.176470592617989,0.176470592617989,0.191,0.0337058831900359,40.11545836706842,61.0,66.0,61.0,66.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,17.92344832893492,0.259,0.142,0.333,0.217,0.417,0.284,0.392,0.217,0.534,0.343
70.0,99.0,70.0,99.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,22.983689869122408,84.0,81.0,84.0,81.0,0.18431372940540303,0.18431372940540303,0.099,0.0182470592111349,30.03747659175118,74.0,114.0,74.0,114.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,37.31286641361127,75.0,101.0,75.0,101.0,0.172549024224281,0.172549024224281,0.167,0.02881568704545493,27.98660393831306,66.0,137.0,66.0,137.0,0.176470592617989,0.176470592617989,0.183,0.03229411844909199,55.80546568213547,60.0,88.0,60.0,88.0,0.180392161011696,0.180392161011696,0.108,0.019482353389263168,8.139410298049853,0.275,0.184,0.292,0.193,0.358,0.242,0.342,0.175,0.442,0.259
66.0,119.0,66.0,119.0,0.176470592617989,0.176470592617989,0.108,0.01905882400274281,38.421998906876254,88.0,110.0,88.0,110.0,0.18431372940540303,0.18431372940540303,0.108,0.019905882775783527,43.729280808172454,57.0,118.0,57.0,118.0,0.176470592617989,0.176470592617989,0.149,0.02629411830008036,35.62653505464712,77.0,133.0,77.0,133.0,0.176470592617989,0.176470592617989,0.158,0.027882353633642262,55.49099025968089,60.0,108.0,60.0,108.0,0.176470592617989,0.176470592617989,0.142,0.025058824151754436,26.196373794859472,99.0,54.0,99.0,54.0,0.176470592617989,0.176470592617989,0.116,0.020470588743686725,53.26584271369411,0.275,0.167,0.267,0.159,0.408,0.259,0.35,0.192,0.534,0.392
80.0,108.0,80.0,108.0,0.180392161011696,0.180392161011696,0.099,0.017858823940157906,36.41771546926029,89.0,106.0,89.0,106.0,0.18431372940540303,0.18431372940540303,0.083,0.015298039540648452,42.15744299646268,36.0,90.0,36.0,90.0,0.172549024224281,0.172549024224281,0.158,0.0272627458274364,19.5,90.0,106.0,90.0,106.0,0.172549024224281,0.172549024224281,0.15,0.02588235363364215,42.99127818523194,76.0,131.0,76.0,131.0,0.176470592617989,0.176470592617989,0.183,0.03229411844909199,53.25645500782041,85.0,72.0,85.0,72.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,32.72995569810628,0.241,0.142,0.209,0.126,0.408,0.25,0.408,0.258,0.492,0.309
67.0,97.0,67.0,97.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,19.474342094150447,100.0,94.0,100.0,94.0,0.180392161011696,0.180392161011696,0.091,0.016415686652064335,47.415714694603096,48.0,115.0,48.0,115.0,0.176470592617989,0.176470592617989,0.125,0.022058824077248625,33.04920573932148,73.0,107.0,73.0,107.0,0.152941182255745,0.152941182255745,0.175,0.026764706894755373,31.00403199585499,72.0,132.0,72.0,132.0,0.168627455830574,0.168627455830574,0.175,0.02950980477035045,52.671149598238316,93.0,79.0,93.0,79.0,0.176470592617989,0.176470592617989,0.083,0.014647059187293088,39.15673632978111,0.267,0.167,0.275,0.184,0.409,0.284,0.426,0.251,0.71,0.535
62.0,94.0,62.0,94.0,0.180392161011696,0.180392161011696,0.1,0.0180392161011696,14.0089257261219,92.0,76.0,92.0,76.0,0.180392161011696,0.180392161011696,0.083,0.014972549363970768,38.55191305240247,57.0,99.0,57.0,99.0,0.172549024224281,0.172549024224281,0.149,0.02570980460941787,16.77050983124842,57.0,115.0,57.0,115.0,0.172549024224281,0.172549024224281,0.183,0.03157647143304342,32.63816784073518,61.0,116.0,61.0,116.0,0.176470592617989,0.176470592617989,0.184,0.03247058904170998,34.2235299172952,100.0,92.0,100.0,92.0,0.172549024224281,0.172549024224281,0.092,0.015874510228633853,46.97073557013984,0.284,0.184,0.25,0.167,0.425,0.276,0.483,0.3,0.717,0.533
57.0,106.0,57.0,106.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,23.69071548096427,76.0,120.0,76.0,120.0,0.176470592617989,0.176470592617989,0.1,0.0176470592617989,43.477005416656745,41.0,112.0,41.0,112.0,0.172549024224281,0.172549024224281,0.158,0.0272627458274364,32.23740063962974,71.0,143.0,71.0,143.0,0.15686275064945202,0.15686275064945202,0.175,0.0274509813636541,62.843058486996,45.0,107.0,45.0,107.0,0.176470592617989,0.176470592617989,0.134,0.02364705941081053,26.100766272276374,88.0,77.0,88.0,77.0,0.172549024224281,0.172549024224281,0.067,0.011560784623026827,34.44198019858905,0.275,0.175,0.275,0.175,0.5,0.342,0.567,0.392,0.442,0.308
